# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Mon Nov 25 13:35:08 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0075779 -0.30000 9.00000 1.8495042324 2.5615418990    1.848  1.415  3.9211  3.927    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.473e-01 2.455e-01 1.283e-03 3.508e-04 3.190e-03 -1.000 7.243e-03 1.234 1.416 1.342 1.225 1.158 1.097 1.014 0.969 0.957
0.0075779 -0.30000 9.00000 1.8658146858 2.5623635442    1.865  1.437  3.9179  3.895    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.472e-01 2.456e-01 1.284e-03 3.511e-04 3.190e-03 -1.000 7.244e-03 1.178 1.364 1.288 1.164 1.093 1.027 0.939 0.890 0.878
0.0075779 -0.30000 9.00000 1.8894830942 2.5635268865    1.888  1.468  3.9116  3.844    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.470e-01 2.458e-01 1.285e-03 3.517e-04 3.190e-03 -1.000 7.246e-03 1.099 1.291 1.214 1.076 0.995 0.921 0.822 0.765 0.753
0.0075779 -0.30000 9.00000 1.8990082741 2.5639856648    1.898  1.481  3.9085  3.821    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.469e-01 2.459e-01 1.285e-03 3.519e-04 3.190e-03 -1.000 7.243e-03 1.068 1.263 1.186 1.041 0.954 0.875 0.771 0.710 0.698
0.0075779 -0.30000 9.00000 1.9007571936 2.5640693268    1.900  1.483  3.9079  3.817    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.469e-01 2.459e-01 1.285e-03 3.519e-04 3.190e-03 -1.000 7.245e-03 1.062 1.258 1.181 1.035 0.947 0.867 0.762 0.700 0.688
0.0075779 -0.30000 9.00000 1.9186433554 2.5649148761    1.918  1.507  3.9006  3.769    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.467e-01 2.460e-01 1.285e-03 3.520e-04 3.192e-03 -1.000 7.304e-03 1.003 1.209 1.133 0.968 0.868 0.777 0.658 0.588 0.574
0.0075779 -0.30000 9.00000 1.9351202250 2.5656779170    1.934  1.528  3.8930  3.720    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.466e-01 2.461e-01 1.286e-03 3.520e-04 3.194e-03 -1.000 7.296e-03 0.949 1.166 1.094 0.909 0.795 0.692 0.559 0.477 0.463
0.0075779 -0.30000 9.00000 1.9485126734 2.5662871978    1.948  1.546  3.8860  3.678    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.464e-01 2.463e-01 1.287e-03 3.521e-04 3.195e-03 -1.000 7.273e-03 0.905 1.133 1.065 0.863 0.735 0.620 0.474 0.381 0.366
0.0075779 -0.30000 9.00000 1.9583308697 2.5667277872    1.958  1.559  3.8802  3.644    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.464e-01 2.464e-01 1.287e-03 3.521e-04 3.196e-03 -1.000 7.267e-03 0.872 1.110 1.047 0.829 0.690 0.566 0.407 0.306 0.290
0.0075779 -0.30000 9.00000 1.9728820324 2.5673715011    1.973  1.582  3.8728  3.595    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.462e-01 2.465e-01 1.287e-03 3.521e-04 3.198e-03 -1.000 7.279e-03 0.816 1.068 1.009 0.773 0.620 0.482 0.308 0.195 0.178
0.0075779 -0.30000 9.00000 1.9798202515 2.5676746053    1.980  1.594  3.8706  3.575    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.462e-01 2.466e-01 1.288e-03 3.521e-04 3.200e-03 -1.000 7.242e-03 0.784 1.041 0.983 0.741 0.584 0.442 0.264 0.147 0.130
0.0075779 -0.30000 9.00000 1.9825204611 2.5677919078    1.983  1.603  3.8729  3.576    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.462e-01 2.466e-01 1.288e-03 3.521e-04 3.200e-03 -1.000 7.253e-03 0.762 1.014 0.952 0.717 0.565 0.428 0.255 0.142 0.125
0.0075779 -0.30000 9.00000 1.9878715277 2.5680232865    1.988  1.629  3.8838  3.594    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.461e-01 2.466e-01 1.288e-03 3.521e-04 3.201e-03 -1.000 7.260e-03 0.696 0.930 0.854 0.650 0.521 0.404 0.252 0.158 0.142
0.0075779 -0.30000 9.00000 1.9894204140 2.5680899928    1.990  1.646  3.8934  3.616    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.461e-01 2.466e-01 1.288e-03 3.521e-04 3.201e-03 -1.000 7.256e-03 0.654 0.871 0.785 0.610 0.500 0.400 0.267 0.188 0.173
0.0075779 -0.30000 9.00000 1.9901794195 2.5681226375    1.990  1.663  3.9032  3.639    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.461e-01 2.466e-01 1.288e-03 3.521e-04 3.201e-03 -1.000 7.255e-03 0.612 0.814 0.721 0.575 0.483 0.399 0.285 0.219 0.205
0.0075779 -0.30000 9.00000 1.9906057119 2.5681409598    1.991  1.681  3.9129  3.659    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.461e-01 2.467e-01 1.289e-03 3.521e-04 3.201e-03 -1.000 7.254e-03 0.567 0.754 0.659 0.540 0.466 0.397 0.300 0.247 0.234
0.0075779 -0.30000 9.00000 1.9908592701 2.5681518535    1.991  1.700  3.9220  3.677    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.461e-01 2.467e-01 1.289e-03 3.522e-04 3.201e-03 -1.000 7.254e-03 0.520 0.693 0.602 0.507 0.447 0.391 0.310 0.267 0.255
0.0075779 -0.30000 9.00000 1.9910370111 2.5681594880    1.991  1.720  3.9307  3.692    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.461e-01 2.467e-01 1.289e-03 3.522e-04 3.201e-03 -1.000 7.253e-03 0.471 0.630 0.548 0.474 0.427 0.383 0.316 0.282 0.272
0.0075779 -0.30000 9.00000 1.9911592007 2.5681647355    1.991  1.734  3.9370  3.704    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.461e-01 2.467e-01 1.289e-03 3.522e-04 3.201e-03 -1.000 7.253e-03 0.436 0.587 0.516 0.454 0.416 0.379 0.322 0.294 0.285
0.0075779 -0.30000 9.00000 1.9912099838 2.5681669162    1.991  1.715  3.9328  3.705    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.461e-01 2.467e-01 1.289e-03 3.522e-04 3.201e-03 -1.000 7.253e-03 0.483 0.640 0.562 0.491 0.447 0.405 0.341 0.309 0.300
0.0075779 -0.30000 9.00000 1.9912652969 2.5681692912    1.991  1.693  3.9267  3.703    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.461e-01 2.467e-01 1.289e-03 3.522e-04 3.201e-03 -1.000 7.253e-03 0.538 0.704 0.619 0.534 0.481 0.431 0.358 0.320 0.309
0.0075779 -0.30000 9.00000 1.9913191795 2.5681716047    1.991  1.674  3.9179  3.686    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.461e-01 2.467e-01 1.289e-03 3.522e-04 3.201e-03 -1.000 7.253e-03 0.585 0.764 0.672 0.565 0.499 0.437 0.348 0.301 0.288
0.0075779 -0.30000 9.00000 1.9913918972 2.5681747267    1.992  1.669  3.9065  3.646    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.461e-01 2.467e-01 1.289e-03 3.522e-04 3.201e-03 -1.000 7.253e-03 0.597 0.794 0.700 0.563 0.478 0.399 0.290 0.229 0.215
0.0075779 -0.30000 9.00000 1.9914793968 2.5681784829    1.992  1.679  3.8951  3.591    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.461e-01 2.467e-01 1.289e-03 3.522e-04 3.201e-03 -1.000 7.253e-03 0.573 0.788 0.697 0.529 0.423 0.326 0.197 0.120 0.105
0.0075779 -0.30000 9.00000 1.9915843010 2.5681829858    1.992  1.690  3.8836  3.534    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.461e-01 2.467e-01 1.289e-03 3.522e-04 3.201e-03 -1.000 7.252e-03 0.545 0.780 0.697 0.496 0.368 0.252 0.100 0.007 -0.010
0.0075779 -0.30000 9.00000 1.9917049408 2.5681881635    1.992  1.697  3.8720  3.480    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.461e-01 2.467e-01 1.289e-03 3.522e-04 3.201e-03 -1.000 7.252e-03 0.527 0.783 0.711 0.478 0.327 0.190 0.015 -0.098 -0.115
0.0075779 -0.30000 9.00000 1.9918409586 2.5681940003    1.992  1.701  3.8603  3.430    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.461e-01 2.467e-01 1.289e-03 3.522e-04 3.201e-03 -1.000 7.252e-03 0.518 0.799 0.737 0.472 0.298 0.139 -0.060 -0.193 -0.212
0.0075779 -0.30000 9.00000 1.9919916391 2.5682004652    1.992  1.702  3.8485  3.382    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.461e-01 2.467e-01 1.289e-03 3.522e-04 3.201e-03 -1.000 7.252e-03 0.515 0.825 0.775 0.477 0.278 0.098 -0.127 -0.283 -0.303
0.0075779 -0.30000 9.00000 1.9921559095 2.5682075119    1.992  1.701  3.8366  3.335    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.461e-01 2.467e-01 1.289e-03 3.522e-04 3.202e-03 -1.000 7.252e-03 0.518 0.863 0.821 0.488 0.266 0.064 -0.188 -0.367 -0.390
0.0075779 -0.30000 9.00000 1.9923385382 2.5682153445    1.993  1.698  3.8242  3.289    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.461e-01 2.467e-01 1.289e-03 3.522e-04 3.202e-03 -1.000 7.251e-03 0.526 0.914 0.878 0.506 0.259 0.035 -0.245 -0.450 -0.474
0.0075779 -0.30000 9.00000 1.9925554991 2.5682246475    1.993  1.692  3.8110  3.241    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.461e-01 2.467e-01 1.289e-03 3.522e-04 3.202e-03 -1.000 7.251e-03 0.539 0.984 0.949 0.534 0.259 0.012 -0.299 -0.531 -0.558
0.0075779 -0.30000 9.00000 1.9928350449 2.5682366306    1.993  1.682  3.7972  3.196    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.461e-01 2.467e-01 1.289e-03 3.522e-04 3.202e-03 -1.000 7.250e-03 0.564 1.085 1.043 0.575 0.271 -0.000 -0.344 -0.603 -0.636
0.0075779 -0.30000 9.00000 1.9931976795 2.5682521696    1.993  1.664  3.7836  3.160    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.461e-01 2.467e-01 1.289e-03 3.522e-04 3.202e-03 -1.000 7.250e-03 0.610 1.222 1.163 0.640 0.308 0.013 -0.365 -0.655 -0.691
0.0075779 -0.30000 9.00000 1.9935110807 2.5682655938    1.994  1.643  3.7736  3.141    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.468e-01 1.289e-03 3.523e-04 3.203e-03 -1.000 7.254e-03 0.663 1.355 1.276 0.710 0.357 0.043 -0.361 -0.676 -0.716
0.0075779 -0.30000 9.00000 1.9938390255 2.5682796357    1.994  1.613  3.7641  3.133    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.443e-01 2.484e-01 1.295e-03 3.540e-04 3.218e-03 -1.000 7.298e-03 0.737 1.512 1.408 0.802 0.429 0.099 -0.332 -0.670 -0.713
0.0075779 -0.30000 9.00000 1.9941163063 2.5682915041    1.994  1.582  3.7564  3.134    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.402e-01 2.524e-01 1.312e-03 3.584e-04 3.258e-03 -1.000 7.404e-03 0.816 1.664 1.535 0.898 0.508 0.165 -0.287 -0.644 -0.691
0.0075779 -0.30000 9.00000 1.9944366217 2.5683052098    1.995  1.541  3.7475  3.139    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.364e-01 2.562e-01 1.327e-03 3.626e-04 3.295e-03 -1.000 7.450e-03 0.918 1.855 1.693 1.022 0.613 0.254 -0.223 -0.603 -0.653
0.0075779 -0.30000 9.00000 1.9947507381 2.5683186453    1.995  1.506  3.7388  3.139    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.343e-01 2.582e-01 1.336e-03 3.649e-04 3.315e-03 -1.000 7.518e-03 1.004 2.035 1.834 1.131 0.703 0.329 -0.173 -0.576 -0.629
0.0075779 -0.30000 9.00000 1.9948290586 2.5683219945    1.995  1.499  3.7367  3.138    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.339e-01 2.586e-01 1.337e-03 3.653e-04 3.319e-03 -1.000 7.537e-03 1.022 2.080 1.867 1.155 0.723 0.345 -0.164 -0.572 -0.625
0.0075779 -0.30000 9.00000 1.9951261282 2.5683346953    1.995  1.494  3.7294  3.114    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.329e-01 2.596e-01 1.341e-03 3.663e-04 3.327e-03 -1.000 7.531e-03 1.036 2.185 1.930 1.189 0.741 0.351 -0.180 -0.608 -0.663
0.0075779 -0.30000 9.00000 1.9955708981 2.5683537027    1.996  1.521  3.7204  3.051    3  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.315e-01 2.609e-01 1.338e-03 3.703e-04 3.334e-03 -1.000 7.597e-03 0.968 2.243 1.929 1.151 0.682 0.276 -0.283 -0.736 -0.794
0.0075779 -0.30000 9.00000 1.9959409237 2.5683695084    1.996  1.562  3.7147  2.987    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.303e-01 2.621e-01 1.283e-03 4.123e-04 3.338e-03 -1.000 7.616e-03 0.866 2.223 1.869 1.068 0.587 0.171 -0.407 -0.877 -0.936
0.0075779 -0.30000 9.00000 1.9962365627 2.5683821318    1.996  1.598  3.7112  2.937    3  0.000  0.469     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.292e-01 2.631e-01 1.176e-03 5.351e-04 3.340e-03 -1.000 7.671e-03 0.775 2.185 1.805 0.989 0.500 0.078 -0.512 -0.991 -1.052
0.0075779 -0.30000 9.00000 1.9965318441 2.5683947357    1.997  1.635  3.7080  2.887    3  0.000  0.430     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.280e-01 2.643e-01 1.078e-03 6.538e-04 3.342e-03 -1.000 7.668e-03 0.682 2.137 1.735 0.908 0.411 -0.016 -0.616 -1.105 -1.166
0.0075779 -0.30000 9.00000 1.9968267679 2.5684073201    1.997  1.673  3.7051  2.838    3  0.000  0.402     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.269e-01 2.655e-01 1.008e-03 7.396e-04 3.343e-03 -1.000 7.646e-03 0.587 2.085 1.663 0.824 0.321 -0.111 -0.721 -1.217 -1.279
0.0075779 -0.30000 9.00000 1.9971208572 2.5684198645    1.997  1.712  3.7024  2.788    3  0.000  0.384     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.256e-01 2.667e-01 9.625e-04 7.972e-04 3.344e-03 -1.000 7.704e-03 0.491 2.030 1.589 0.739 0.230 -0.208 -0.826 -1.331 -1.394
0.0075779 -0.30000 9.00000 1.9974119663 2.5684322777    1.998  1.750  3.6996  2.739    3  0.000  0.371     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.245e-01 2.678e-01 9.319e-04 8.366e-04 3.346e-03 -1.000 7.688e-03 0.395 1.976 1.514 0.653 0.138 -0.304 -0.932 -1.444 -1.509
0.0075779 -0.30000 9.00000 1.9976979494 2.5684444682    1.998  1.788  3.6970  2.690    3  0.000  0.363     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.232e-01 2.691e-01 9.099e-04 8.726e-04 3.343e-03 -1.000 7.657e-03 0.299 1.927 1.443 0.569 0.047 -0.400 -1.037 -1.558 -1.623
0.0075779 -0.30000 9.00000 1.9979821444 2.5684565786    1.998  1.826  3.6945  2.642    3  0.000  0.359     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.214e-01 2.709e-01 8.936e-04 9.181e-04 3.318e-03 -1.000 7.711e-03 0.205 1.877 1.371 0.486 -0.043 -0.495 -1.141 -1.669 -1.735
0.0075779 -0.30000 9.00000 1.9980168343 2.5684580566    1.998  1.831  3.6942  2.637    3  0.000  0.359     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.211e-01 2.712e-01 8.918e-04 9.246e-04 3.313e-03 -1.000 7.710e-03 0.193 1.871 1.362 0.476 -0.054 -0.507 -1.154 -1.682 -1.749
0.0075779 -0.30000 9.00000 1.9980527163 2.5684595852    1.998  1.836  3.6939  2.631    3  0.000  0.359     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.208e-01 2.715e-01 8.898e-04 9.313e-04 3.308e-03 -1.000 7.708e-03 0.181 1.864 1.353 0.465 -0.065 -0.519 -1.167 -1.696 -1.763
0.0075779 -0.30000 9.00000 1.9982455969 2.5684678015    1.998  1.861  3.6923  2.599    3  0.000  0.358     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.189e-01 2.735e-01 8.809e-04 9.671e-04 3.280e-03 -1.000 7.655e-03 0.117 1.828 1.304 0.409 -0.125 -0.582 -1.236 -1.770 -1.838
0.0075779 -0.30000 9.00000 1.9984382391 2.5684760058    1.999  1.886  3.6906  2.567    3  0.000  0.358     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.168e-01 2.755e-01 8.728e-04 1.001e-03 3.253e-03 -1.000 7.719e-03 0.054 1.793 1.255 0.353 -0.185 -0.645 -1.305 -1.844 -1.912
0.0075779 -0.30000 9.00000 1.9985120296 2.5684791479    1.999  1.896  3.6899  2.554    3  0.000  0.358     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.162e-01 2.762e-01 8.705e-04 1.011e-03 3.245e-03 -1.000 7.634e-03 0.030 1.779 1.236 0.331 -0.209 -0.670 -1.332 -1.873 -1.941
0.0075779 -0.30000 9.00000 1.9988807440 2.5684948444    1.999  1.945  3.6868  2.493    3  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.124e-01 2.800e-01 8.588e-04 1.061e-03 3.205e-03 -1.000 7.626e-03 -0.092 1.714 1.144 0.225 -0.323 -0.791 -1.464 -2.015 -2.084
0.0075779 -0.30000 9.00000 1.9991753101 2.5685073795    1.999  1.984  3.6842  2.443    3  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.097e-01 2.826e-01 8.517e-04 1.091e-03 3.179e-03 -1.000 7.712e-03 -0.191 1.671 1.072 0.138 -0.417 -0.890 -1.572 -2.130 -2.201
0.0075779 -0.30000 9.00000 1.9994677305 2.5685198191    2.000  2.024  3.6815  2.393    3  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.074e-01 2.848e-01 8.462e-04 1.115e-03 3.160e-03 -1.000 7.716e-03 -0.290 1.631 1.001 0.052 -0.511 -0.989 -1.681 -2.247 -2.318
0.0075779 -0.30000 9.00000 1.9997581244 2.5685321684    2.000  2.064  3.6788  2.342    3  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.055e-01 2.868e-01 8.417e-04 1.135e-03 3.144e-03 -1.000 7.712e-03 -0.390 1.592 0.931 -0.034 -0.605 -1.089 -1.790 -2.364 -2.437
0.0075779 -0.30000 9.00000 2.0000894070 2.5685462515    2.000  2.110  3.6755  2.283    3  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.038e-01 2.886e-01 8.379e-04 1.151e-03 3.130e-03 -1.000 7.623e-03 -0.505 1.553 0.852 -0.131 -0.712 -1.203 -1.916 -2.500 -2.574
0.0075779 -0.30000 9.00000 2.0003774166 2.5685584906    2.001  2.151  3.6727  2.231    3  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.026e-01 2.897e-01 8.354e-04 1.163e-03 3.121e-03 -1.000 7.627e-03 -0.607 1.517 0.782 -0.217 -0.808 -1.304 -2.027 -2.620 -2.695
0.0075779 -0.30000 9.00000 2.0007250309 2.5685732573    2.001  2.201  3.6691  2.167    3  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.015e-01 2.908e-01 8.333e-04 1.171e-03 3.114e-03 -1.000 7.715e-03 -0.732 1.477 0.699 -0.322 -0.923 -1.427 -2.164 -2.767 -2.844
0.0075779 -0.30000 9.00000 2.0010154247 2.5685855888    2.001  2.243  3.6660  2.112    3  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.010e-01 2.913e-01 8.322e-04 1.177e-03 3.110e-03 -1.000 7.707e-03 -0.838 1.447 0.631 -0.408 -1.020 -1.531 -2.279 -2.891 -2.970
0.0075779 -0.30000 9.00000 2.0013020039 2.5685977542    2.001  2.286  3.6629  2.057    3  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.007e-01 2.916e-01 8.315e-04 1.179e-03 3.107e-03 -1.000 7.711e-03 -0.945 1.416 0.561 -0.496 -1.118 -1.636 -2.395 -3.018 -3.098
0.0075779 -0.30000 9.00000 2.0016086102 2.5686107653    2.002  2.332  3.6594  1.997    3  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.005e-01 2.918e-01 8.313e-04 1.180e-03 3.107e-03 -1.000 7.721e-03 -1.061 1.386 0.487 -0.591 -1.224 -1.749 -2.522 -3.155 -3.236
0.0075779 -0.30000 9.00000 2.0018966198 2.5686229831    2.002  2.376  3.6561  1.939    3  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.005e-01 2.918e-01 8.312e-04 1.181e-03 3.107e-03 -1.000 7.722e-03 -1.171 1.364 0.426 -0.680 -1.324 -1.856 -2.641 -3.280 -3.366
0.0075779 -0.30000 9.00000 2.0021889210 2.5686353788    2.002  2.421  3.6527  1.882    3  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.005e-01 2.918e-01 8.312e-04 1.181e-03 3.107e-03 -1.000 7.723e-03 -1.282 1.339 0.364 -0.770 -1.425 -1.963 -2.762 -3.407 -3.496
0.0075779 -0.30000 9.00000 2.0024785995 2.5686476592    2.003  2.463  3.6495  1.827    3  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.005e-01 2.918e-01 8.312e-04 1.181e-03 3.107e-03 -1.000 7.723e-03 -1.386 1.317 0.307 -0.855 -1.519 -2.063 -2.875 -3.526 -3.619
0.0075779 -0.30000 9.00000 2.0027704239 2.5686600264    2.003  2.499  3.6466  1.779    3  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.005e-01 2.918e-01 8.311e-04 1.181e-03 3.107e-03 -1.000 7.723e-03 -1.478 1.300 0.258 -0.927 -1.599 -2.149 -2.973 -3.629 -3.726
0.0075779 -0.30000 9.00000 2.0028109550 2.5686617438    2.003  2.486  3.6477  1.796    4  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.005e-01 2.918e-01 8.311e-04 1.181e-03 3.107e-03 -1.000 7.723e-03 -1.445 1.306 0.275 -0.902 -1.571 -2.119 -2.938 -3.593 -3.688
0.0075779 -0.30000 9.00000 2.0028409958 2.5686630166    2.003  2.443  3.6510  1.852    4  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.005e-01 2.918e-01 8.311e-04 1.181e-03 3.107e-03 -1.000 7.723e-03 -1.338 1.326 0.333 -0.816 -1.476 -2.017 -2.823 -3.471 -3.562
0.0075779 -0.30000 9.00000 2.0028572083 2.5686637035    2.003  2.404  3.6541  1.904    4  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.005e-01 2.918e-01 8.311e-04 1.181e-03 3.107e-03 -1.000 7.723e-03 -1.240 1.345 0.386 -0.737 -1.388 -1.923 -2.716 -3.358 -3.446
0.0075779 -0.30000 9.00000 2.0028729439 2.5686643702    2.003  2.368  3.6569  1.951    4  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.005e-01 2.918e-01 8.311e-04 1.181e-03 3.107e-03 -1.000 7.723e-03 -1.150 1.364 0.435 -0.664 -1.306 -1.836 -2.618 -3.256 -3.340
0.0075779 -0.30000 9.00000 2.0028965473 2.5686653702    2.003  2.324  3.6603  2.009    4  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.005e-01 2.918e-01 8.311e-04 1.181e-03 3.106e-03 -1.000 7.723e-03 -1.040 1.386 0.498 -0.575 -1.205 -1.729 -2.498 -3.128 -3.210
0.0075779 -0.30000 9.00000 2.0029289722 2.5686667438    2.003  2.280  3.6636  2.066    4  0.000  0.357     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.005e-01 2.918e-01 8.311e-04 1.181e-03 3.106e-03 -1.000 7.723e-03 -0.931 1.414 0.567 -0.486 -1.106 -1.622 -2.379 -2.999 -3.079
