wavelength_center,wavelength_start,wavelength_end,abundance,error_abu_minus,error_abu_plus,chi2_red,p_value
17488.549,17487.838855471822,17489.23300471286,7.123487548828124,0.024188249528824812,0.02345939811882225,0.3112370130085852,0.997560751899954
17518.133,17517.50325321174,17518.74249698155,7.258319091796876,0.016927700405484636,0.017106333628548853,1.1138893361573756,0.3344091492791226
17524.297,17523.854377532036,17524.938715830624,7.065678710937499,0.021684716943505045,0.021708676449888387,0.7907349571565984,0.680505534924801
17577.793,17577.29676510526,17578.381103403848,6.899609375000001,0.034294059684685685,0.034624859234233085,0.12663681083506806,0.9999605103110766
17695.936,17695.41218691565,17696.651430685466,7.270709228515624,0.02080932861572471,0.020882363075966914,1.7109822247648108,0.03749132897079899
17706.615,17706.023211694683,17707.185002728882,7.177449096679688,0.02284449207508299,0.023101453870863153,1.7282180625261798,0.03883694636880641
17717.133,17716.5567837381,17717.7185747723,7.091939697265624,0.022420177746104386,0.022674917348990853,0.9813781881991233,0.47171854169645167
17755.158,17754.586076924264,17755.747867958464,7.350974121093749,0.02194509206471995,0.022299152179524384,0.4464170104770639,0.9655369224556173
17771.123,17770.54134046062,17771.780584230433,7.215769531249999,0.023727489207957753,0.023920158439690198,0.7709685406697135,0.7205799956888477
17839.818,17839.24191694968,17840.403707983874,7.331978759765624,0.025922703709568395,0.024277496490632267,3.147555658880206,3.403170358184937e-05
17843.377,17842.64983731667,17843.88908108648,7.191843139648437,0.020221518026815488,0.02061932281402523,0.7565190696733466,0.736768892064986
17895.543,17895.007886591306,17896.09222488989,7.226293212890626,0.03425117084858442,0.03296604636863343,0.3870837035873886,0.9790818631579987
17932.6,17931.952841478884,17933.192085248695,7.117680664062499,0.021784768166603463,0.021608625226789968,1.1169428408823923,0.3314998163625201
17975.594,17975.016562479912,17976.178353514115,7.076685791015625,0.0309900953199298,0.031122016792182627,1.056606998207511,0.39215057056818914
19800.406,19799.685518099264,19801.06986315417,7.079892578124999,0.036749434981855345,0.036423738191317945,0.5392580710020765,0.8634594226313135
19824.656,19823.91155656016,19825.295901615067,7.210088012695312,0.03165958426688409,0.03045252784522834,0.18469261305920393,0.9973843912142201
19923.344,19922.75379348062,19923.999704030037,7.180345458984376,0.02574085437977125,0.025310196671279428,1.06321602693711,0.386494048919345
19964.877,19964.28414512787,19965.530055677285,7.159105468749999,0.03683319647772709,0.03548912584459529,1.7811191068237757,0.06625625609020969
20329.184,20328.505329074258,20330.02810863466,7.227264038085938,0.032669443491343486,0.03199522117332165,0.2990800367310637,0.9863136088304547
20372.227,20371.55846028191,20372.665936325837,7.3027624511718745,0.04095063936006316,0.04073104232161917,1.1895728456345431,0.30060621999066683
20405.984,20405.336479621674,20406.443955665603,7.191140991210938,0.028027878097825365,0.028128278058330736,1.5333968615239069,0.13967537139089548
20829.592,20829.222935434616,20830.191976973052,7.0265869140624995,0.07108140855699396,0.06420387672829087,0.04632331833008781,0.9998698907425235
20882.232,20881.689613015642,20882.658654554078,6.9906982421874995,0.04795549944475663,0.048190646701389284,0.06573529036610007,0.9995797191189851
20948.086,20947.3075686183,20948.8303481787,7.4191479492187495,0.03311191318271334,0.03325445318365272,1.1157356020259401,0.3434698509738743
21095.402,21094.74031696604,21096.124662020946,7.4010107421875,0.031140872317630297,0.031822090645333034,1.101834903971269,0.356090229357392
21162.035,21161.465748612623,21162.57322465655,7.250796508789063,0.03322894122149567,0.03313742514487128,1.3575447260510882,0.20973775631819325
21216.309,21215.732074765034,21216.97798531445,7.120454101562499,0.048382029490427136,0.046913265804867876,0.8746410676386862,0.5471187409813252
21238.467,21237.743161138078,21239.127506192985,7.24893798828125,0.027116166459428825,0.027338287995025468,0.11198297557114004,0.9997114756862743
21735.457,21734.72303585018,21736.245815410577,7.358929443359374,0.029900414330344738,0.029659145229214978,0.21997431040880333,0.9963932320849722
21813.977,21813.215400463483,21814.73818002388,7.190438842773437,0.044342746677341616,0.04244404010944525,0.25087612295614975,0.9935362092063976
21851.381,21850.59271694601,21852.11549650641,7.215769531249999,0.023727489207957753,0.023920158439690198,0.583226461974037,0.8442543302366572
22079.852,22079.148085511377,22080.393996060797,7.2003515625,0.04489610704454439,0.04274153059309338,0.3398206874517125,0.9619350526798068
22257.107,22256.205818034163,22257.86703210005,7.157262329101561,0.02392899576822849,0.02371865187941946,0.3355047280224343,0.9829615978387667
22260.18,22259.25137715496,22260.912591220847,7.154892578125001,0.024962648195070436,0.025237552005129338,0.39672757069129544,0.965496866768623
22385.102,22384.257735613184,22385.91894967907,7.066285400390625,0.028247362352587402,0.0279087938035687,0.6885550510295074,0.7642822194792659
22392.879,22392.28693693165,22393.532847481067,7.132154541015624,0.02604843490951847,0.025853466992384,1.513329029623202,0.1365006521000669
22770.365,22769.52096439418,22771.182178460072,7.2495574951171875,0.03794588350557593,0.03692899136929917,0.4490532842937174,0.9437237005394924
22812.586,22811.881923074376,22813.404702634776,6.948828125,0.03586516203703738,0.03220290603103049,0.9320638347007346,0.5078099903462188
22832.363,22831.539622854074,22833.062402414474,7.207623657226563,0.02664267624558203,0.026960927358021358,0.4832887900068897,0.9148928496632422
