wavelength_center,wavelength_start,wavelength_end,abundance,error_abu_minus,error_abu_plus,chi2_red,p_value
17488.549,17487.838855471822,17489.23300471286,7.1000866699218745,0.022058641893846875,0.02218560235039746,0.22143666122850902,0.999768563690779
17518.133,17517.50325321174,17518.74249698155,7.232565307617188,0.01584859090047086,0.015632890581009917,0.8605046578417079,0.6159870288207139
17524.297,17523.854377532036,17524.938715830624,7.0287841796874995,0.020525921429241478,0.02031491941159924,0.5630800949019552,0.8953257636923602
17577.793,17577.29676510526,17578.381103403848,6.892578125,0.0332187656406413,0.033147600725725646,0.09035762220014984,0.9999953682708674
17695.936,17695.41218691565,17696.651430685466,7.20509765625,0.019011570163914193,0.01842586727352291,1.2902109963600377,0.1926295826252098
17706.615,17706.023211694683,17707.185002728882,7.084659423828124,0.02024500941370988,0.02059583142713084,1.4001263688583008,0.13676876800237325
17717.133,17716.5567837381,17717.7185747723,7.068192138671875,0.02079474127447778,0.020896950417213844,0.8251253286650648,0.6503072134551333
17755.158,17754.586076924264,17755.747867958464,7.331816406249999,0.021506095939688663,0.02018559575200296,0.446925605076136,0.965351902223816
17771.123,17770.54134046062,17771.780584230433,7.0750390625,0.02083485829579601,0.020856833395895613,0.6183122493490376,0.8721562274231376
17839.818,17839.24191694968,17840.403707983874,7.32192138671875,0.026075540872904313,0.02412465932729635,2.986798186939707,8.228076522898142e-05
17843.377,17842.64983731667,17843.88908108648,7.141341552734375,0.019069280462103322,0.018368156975333783,0.5640441970111258,0.9123925608440944
17895.543,17895.007886591306,17896.09222488989,7.21810546875,0.03457193521646662,0.03179443114989944,0.32972104310132894,0.9904711046166131
17932.6,17931.952841478884,17933.192085248695,7.060131835937499,0.019541245346908376,0.019597893792230536,0.8734491409165497,0.6005624872562321
17975.594,17975.016562479912,17976.178353514115,7.067412109375,0.030224922187812808,0.029334637371746908,0.9461796249984927,0.5109678275811382
19800.406,19799.685518099264,19801.06986315417,7.07798583984375,0.03654439840230861,0.03577792392001378,0.5232796818852106,0.875094188385297
19824.656,19823.91155656016,19825.295901615067,7.1989453125,0.029876243430931204,0.029683316128628512,0.20837003665776185,0.9956574566385038
19923.344,19922.75379348062,19923.999704030037,7.123834228515624,0.02283322751462258,0.023112718431322676,0.9898618587188267,0.44573909846292137
19964.877,19964.28414512787,19965.530055677285,7.145155029296874,0.03734722148906666,0.03412424998240482,1.588709236204851,0.11210001285513727
20329.184,20328.505329074258,20330.02810863466,7.2018457031250005,0.031074932354229645,0.031037179757881894,0.25790842651511187,0.9927093575364931
20372.227,20371.55846028191,20372.665936325837,7.287969970703125,0.03977177250492758,0.03850650577335113,1.1605176167472344,0.31889618660040164
20405.984,20405.336479621674,20406.443955665603,7.1595703125,0.026236979166666785,0.025664922735235685,1.3452946241835115,0.2155313340876761
20829.592,20829.222935434616,20830.191976973052,7.0217529296875005,0.06879997673454774,0.06308190514733436,0.03927532661232144,0.9999255765019249
20882.232,20881.689613015642,20882.658654554078,6.982275390625,0.047190305539915656,0.045552437202827534,0.07475386212799268,0.9993567077913081
20948.086,20947.3075686183,20948.8303481787,7.39640625,0.030790634384384674,0.03047062687687685,1.0173903963274933,0.42737928039746853
21095.402,21094.74031696604,21096.124662020946,7.369807128906249,0.029717038816158947,0.028991669892549865,0.9843890672519029,0.45429452531289916
21162.035,21161.465748612623,21162.57322465655,7.22337890625,0.03303856590965992,0.030775247904154313,1.0652480978575882,0.3842086918889116
21216.309,21215.732074765034,21216.97798531445,7.112047119140624,0.045931003024508144,0.04596088886738414,0.8114800837497271,0.6055715463789462
21238.467,21237.743161138078,21239.127506192985,7.167041015624999,0.024348322932306488,0.025001026417042382,0.1350241269451735,0.9993309932177583
21735.457,21734.72303585018,21736.245815410577,7.331166992187499,0.028514339534845945,0.027641816621310156,0.15323120246161506,0.9993312146913438
21813.977,21813.215400463483,21814.73818002388,7.18171875,0.04157860985985984,0.040953922672672505,0.22141793926896033,0.9962854577028487
21851.381,21850.59271694601,21852.11549650641,7.177587890625,0.022132435169544884,0.02211180907469945,0.41989040751073453,0.9482150892612415
22079.852,22079.148085511377,22080.393996060797,7.191035156250001,0.04238650760135254,0.04184772663288161,0.31425117638224254,0.9707162156873551
22257.107,22256.205818034163,22257.86703210005,7.053458251953124,0.02392872242359445,0.02371892522405261,0.3827803842893773,0.9702023681148025
22260.18,22259.25137715496,22260.912591220847,7.06238525390625,0.023496365017360965,0.024151282630286985,0.4202904443479752,0.9565107189377514
22385.102,22384.257735613184,22385.91894967907,7.030102539062499,0.026098535058495465,0.025803366843407005,0.55081122536819,0.8822906032564505
22392.879,22392.28693693165,22393.532847481067,7.066025390625,0.023733098332707314,0.023914549314939748,1.2337430229982869,0.2686686375747992
22770.365,22769.52096439418,22771.182178460072,7.22840576171875,0.03636371967670815,0.03425690094391243,0.4208648767222845,0.9562750681671881
22812.586,22811.881923074376,22813.404702634776,6.928710937500001,0.033615842404906005,0.032750523961460054,0.8672215131873244,0.572227415515156
22832.363,22831.539622854074,22833.062402414474,7.137008056640625,0.024095143727712376,0.02440335477078559,0.46656190947580856,0.9245963860482735
