wavelength_center,wavelength_start,wavelength_end,abundance,error_abu_minus,error_abu_plus,chi2_red,p_value
17895.543,17895.007886591306,17896.09222488989,7.248406982421875,0.032541116556008554,0.020211636196743932,0.42155011063252085,0.9689085016090758
17932.6,17931.952841478884,17933.192085248695,7.120454101562499,0.020303951412349086,-0.020303951412349086,1.2798822430099048,0.19945398459707364
17975.594,17975.016562479912,17976.178353514115,7.096966552734375,0.008728314496137202,0.011692105924283602,1.0962473662673964,0.3531906651589042
19800.406,19799.685518099264,19801.06986315417,7.107193603515625,0.021507917829938883,0.009122712800691879,0.5575831812186351,0.8495531289753269
19824.656,19823.91155656016,19825.295901615067,7.26522216796875,0.030637583384165445,0.02041346766688612,0.18870269405820517,0.9971349411227993
19923.344,19922.75379348062,19923.999704030037,7.207799682617187,0.020011894829399246,0.025083200265695105,1.1359800273133192,0.3326715430853766
19964.877,19964.28414512787,19965.530055677285,7.1754304199218755,0.003808798300253713,0.0353303408388852,2.013506449606151,0.03378915721558373
20329.184,20328.505329074258,20330.02810863466,7.234236328125,0.03198407587274765,0.025022931134259352,0.3173077978997306,0.982532365185815
20372.227,20371.55846028191,20372.665936325837,7.315594482421874,0.033362250189641784,0.03725837043097879,1.2051592189827847,0.29111160480650056
20405.984,20405.336479621674,20406.443955665603,7.2129924316406235,0.02435379300198548,0.02754810889991699,1.6195462787619965,0.11335961656972904
20829.592,20829.222935434616,20830.191976973052,7.0410888671875,0.059206985305618076,0.059912133813501356,0.0447640171079492,0.9998840975786569
20882.232,20881.689613015642,20882.658654554078,7.004248046875,0.028322120949074936,0.017623824996871207,0.0659952968840424,0.9995741706745331
20948.086,20947.3075686183,20948.8303481787,7.428244628906251,0.030296680958302957,-0.02263902330064571,1.1266427990789825,0.33483392810069335
21095.402,21094.74031696604,21096.124662020946,7.406738281250001,0.020702245213964687,0.003121578609858844,1.143253637705767,0.32482647777954654
21162.035,21161.465748612623,21162.57322465655,7.2546020507812505,0.032780228959429,0.020823374644174386,1.4669957299690861,0.16337891437295582
21216.309,21215.732074765034,21216.97798531445,7.132327880859374,0.03983538836688183,0.006110557579064313,0.8931567402079255,0.5302800324759067
21238.467,21237.743161138078,21239.127506192985,7.279771728515625,0.016258215002111776,0.02373177498787804,0.12837112443360219,0.9994659893280164
21735.457,21734.72303585018,21736.245815410577,7.371349487304687,0.026154292109491273,0.02830016234496302,0.2578248826253529,0.9927195995585246
21813.977,21813.215400463483,21814.73818002388,7.207271606445313,0.031395730569437674,0.041777442603735615,0.25101103702868693,0.9935210079690086
21851.381,21850.59271694601,21852.11549650641,7.2768310546875,-0.001997774141328179,0.023269045412599887,0.5942311404032284,0.8352786662029842
22079.852,22079.148085511377,22080.393996060797,7.2170034179687494,0.036022436987768636,0.03885243788710646,0.34596781883340516,0.9596154140855395
22257.107,22256.205818034163,22257.86703210005,7.1893856201171875,0.005852086583653993,0.023927693196125865,0.3556357617625191,0.9781085190989894
22260.18,22259.25137715496,22260.912591220847,7.1793800048828125,-0.0024518269490192424,0.02542479992199187,0.4104415689579235,0.9604275404505767
22385.102,22384.257735613184,22385.91894967907,7.0836193847656235,-0.008873107726868668,0.01993416878792953,0.7665978696751732,0.6858307152817522
22770.365,22769.52096439418,22771.182178460072,7.2513275146484375,0.03631249963342231,0.025799612478689227,0.4556165717659388,0.9405213432558504
22832.363,22831.539622854074,22833.062402414474,7.226293212890626,0.026593513190926288,0.025308388710975294,0.4878635551967645,0.9121271415272971
