wavelength_center,wavelength_start,wavelength_end,abundance,error_abu_minus,error_abu_plus,chi2_red,p_value
17488.549,17487.838855471822,17489.23300471286,7.123747558593749,0.02359740844359859,0.02319938835319757,0.3087985601243821,0.9976835352909262
17518.133,17517.50325321174,17518.74249698155,7.258319091796876,0.01777855125633554,0.017106333628548853,1.1139524878920548,0.3343488242554409
17524.297,17523.854377532036,17524.938715830624,7.065505371093749,0.02236222795060616,0.021882016293638173,0.7910323131471138,0.6801774613833613
17577.793,17577.29676510526,17578.381103403848,6.901269531250001,0.03510336508383549,0.03381555383508328,0.12654702439610793,0.9999606845532931
17695.936,17695.41218691565,17696.651430685466,7.270709228515624,0.02080932861572471,0.020882363075966914,1.7111441415419213,0.03746505043554682
17706.615,17706.023211694683,17707.185002728882,7.177412109375,0.022807504770395504,0.02313844117555064,1.727929221990789,0.038883391807347345
17717.133,17716.5567837381,17717.7185747723,7.092373046874999,0.02285352735547974,0.022241567739615498,0.9823454949473515,0.47065540425018293
17755.158,17754.586076924264,17755.747867958464,7.351136474609374,0.022107445580345164,0.02213679866389917,0.4463588621019738,0.9655580338313622
17771.123,17770.54134046062,17771.780584230433,7.2158203125,0.023778270457958328,0.023869377189689622,0.77096427712383,0.7205848118037206
17839.818,17839.24191694968,17840.403707983874,7.331816406249999,0.025760350193943182,0.025290700857108384,3.1482698083846214,3.3897317267328475e-05
17843.377,17842.64983731667,17843.88908108648,7.191826171875,0.020204550253378528,0.02063629058746219,0.7565499551722604,0.7367345856701144
17895.543,17895.007886591306,17896.09222488989,7.2262817382812505,0.03423969623920886,0.03297752097800899,0.3871044695112103,0.9790765443479422
17932.6,17931.952841478884,17933.192085248695,7.117593994140624,0.02169809824472857,0.02169529514866486,1.117422599427572,0.33104410358020053
17975.594,17975.016562479912,17976.178353514115,7.077292480468749,0.033298486474754974,0.03136617818990928,1.0598747892136724,0.38885471383176207
19800.406,19799.685518099264,19801.06986315417,7.080932617187498,0.03949117574605676,0.037085400830519255,0.5436407084335996,0.8601870660176799
19824.656,19823.91155656016,19825.295901615067,7.210107421875,0.031678993446571546,0.03043311866554088,0.1847437936301717,0.9973813103524359
19923.344,19922.75379348062,19923.999704030037,7.1803125,0.025707895395395752,0.025343155655654925,1.0632600258856149,0.38645996509849223
19964.877,19964.28414512787,19965.530055677285,7.158779296875,0.03735787545357905,0.036666148570445145,1.7813769635981869,0.06620821773393959
20329.184,20328.505329074258,20330.02810863466,7.227255249023438,0.03266065442884347,0.03200401023582167,0.29904727861314845,0.9863198468110811
20372.227,20371.55846028191,20372.665936325837,7.303118896484374,0.041307084672562944,0.040374597009119384,1.1894358123439281,0.3006906763229533
20405.984,20405.336479621674,20406.443955665603,7.191210937500001,0.028097824386888348,0.028058331769267753,1.5335272428276627,0.13963187765580398
20829.592,20829.222935434616,20830.191976973052,7.026733398437499,0.0703770420811427,0.06320654150244032,0.044193570688388736,0.9998890141132168
20882.232,20881.689613015642,20882.658654554078,6.9921630859374995,0.05027119404560754,0.04757665380224019,0.06731455464490743,0.9995452456727794
20948.086,20947.3075686183,20948.8303481787,7.41892333984375,0.032887303807713764,0.03262821170780139,1.1158486134463135,0.34337965603100984
21095.402,21094.74031696604,21096.124662020946,7.40106689453125,0.03119702466138019,0.03176593830158314,1.1018202848506289,0.35610159061448643
21162.035,21161.465748612623,21162.57322465655,7.250796508789063,0.03322894122149567,0.03313742514487128,1.3575374430464675,0.20974116328449743
21216.309,21215.732074765034,21216.97798531445,7.121234130859373,0.04831120793645027,0.04528238565714293,0.8719692531030256,0.5495620401299743
21238.467,21237.743161138078,21239.127506192985,7.24893798828125,0.027116166459428825,0.027338287995025468,0.11198137377191648,0.9997114944222469
21735.457,21734.72303585018,21736.245815410577,7.3590106201171865,0.029981591088157344,0.02957796847140237,0.21976153188537312,0.9964089217438946
21813.977,21813.215400463483,21814.73818002388,7.190595703125,0.04449960702890454,0.04228717975788232,0.2508720466915578,0.9935366680965403
21851.381,21850.59271694601,21852.11549650641,7.215732421875,0.023690379832958186,0.023957267814689764,0.5831988179749388,0.8442766087855064
22079.852,22079.148085511377,22080.393996060797,7.200263671875,0.044808216419544245,0.04282942121809352,0.33982311342980276,0.9619341532729051
22257.107,22256.205818034163,22257.86703210005,7.157109375,0.02462689251751815,0.023871605980980704,0.3353589779665994,0.982993756598374
22260.18,22259.25137715496,22260.912591220847,7.154824218750001,0.02489428882007072,0.025305911380129054,0.39621169548581714,0.9656789261947755
22385.102,22384.257735613184,22385.91894967907,7.066112060546875,0.028074022508836727,0.028082133647319374,0.6888550928473853,0.7639921716883987
22392.879,22392.28693693165,22393.532847481067,7.132154541015624,0.02604843490951847,0.025853466992384,1.5142986384964474,0.13616010446899174
22770.365,22769.52096439418,22771.182178460072,7.2495574951171875,0.03794588350557593,0.03692899136929917,0.44905534933628644,0.9437227096647185
22812.586,22811.881923074376,22813.404702634776,6.947363281250002,0.034400318287039156,0.03366774978102871,0.9313867254480424,0.50847076728598
22832.363,22831.539622854074,22833.062402414474,7.207646484374999,0.02666550339401841,0.02693810020958498,0.48327219206704164,0.9149027972015976
